Player_ID,Wage,Age,Club,League,Nation,Position,Apps,Caps,Caps_per_App,Apps_per_Year,International_Exposure
P00513,3017000.0,22,Milan,Serie A,FRA,Defender,45,0,0.0,7.5,0.0
P00514,3016000.0,27,Valencia,La Liga,ESP,Defender,304,17,0.05592105263157895,27.636363636363637,1.5454545454545454
P00515,3016000.0,22,Arsenal,Premier League,POL,Defender,91,2,0.02197802197802198,15.166666666666666,0.3333333333333333
P00516,3009000.0,26,Bayer 04,Bundesliga,GER,Defender,245,16,0.0653061224489796,24.5,1.6
P00517,3009000.0,23,VfL Wolfsburg,Bundesliga,GER,Forward,128,6,0.046875,18.285714285714285,0.8571428571428571
P00518,3009000.0,29,RB Leipzig,Bundesliga,HUN,Defender,290,33,0.11379310344827587,22.307692307692307,2.5384615384615383
P00519,3009000.0,29,Borussia M'gladbach,Bundesliga,FRA,Forward,263,1,0.0038022813688212928,20.23076923076923,0.07692307692307693
P00520,3009000.0,34,Borussia M'gladbach,Bundesliga,GER,Forward,434,11,0.02534562211981567,24.11111111111111,0.6111111111111112
P00521,3009000.0,28,VfL Wolfsburg,Bundesliga,GER,Defender,233,1,0.004291845493562232,19.416666666666668,0.08333333333333333
P00522,3009000.0,25,AS Monaco,Ligue 1 Uber Eats,SUI,Midfielder,212,56,0.2641509433962264,23.555555555555557,6.222222222222222
P00523,3007000.0,27,Borussia Dortmund,Bundesliga,GER,Defender,198,0,0.0,18.0,0.0
P00524,3007000.0,32,Girona,La Liga,ESP,Defender,429,0,0.0,26.8125,0.0
P00525,3007000.0,32,RB Leipzig,Bundesliga,HUN,Goalkeeper,335,49,0.14626865671641792,20.9375,3.0625
P00526,2994000.0,24,RB Leipzig,Bundesliga,MLI,Midfielder,157,32,0.20382165605095542,19.625,4.0
P00527,2923000.0,30,OL,Ligue 1 Uber Eats,BRA,Defender,288,0,0.0,20.571428571428573,0.0
P00528,2911000.0,28,RB Leipzig,Bundesliga,DEN,Midfielder,296,68,0.22972972972972974,24.666666666666668,5.666666666666667
P00529,2871000.0,34,Inter,Serie A,ITA,Defender,411,25,0.06082725060827251,22.833333333333332,1.3888888888888888
P00530,2871000.0,23,Valencia,La Liga,NED,Midfielder,162,2,0.012345679012345678,23.142857142857142,0.2857142857142857
P00531,2871000.0,27,Brianza,Serie A,ITA,Forward,249,1,0.004016064257028112,22.636363636363637,0.09090909090909091
P00532,2871000.0,31,Atalanta,Serie A,COL,Forward,353,34,0.09631728045325778,23.533333333333335,2.2666666666666666
P00533,2860000.0,26,Wolves,Premier League,KOR,Midfielder,193,47,0.24352331606217617,19.3,4.7
P00534,2860000.0,27,Brighton,Premier League,ENG,Defender,275,0,0.0,25.0,0.0
P00535,2860000.0,21,Wolves,Premier League,BRA,Midfielder,59,0,0.0,11.8,0.0
P00536,2860000.0,27,Fulham,Premier League,BRA,Forward,134,0,0.0,12.181818181818182,0.0
P00537,2860000.0,30,West Ham,Premier League,CZE,Defender,275,30,0.10909090909090909,19.642857142857142,2.142857142857143
P00538,2860000.0,22,Arsenal,Premier League,ENG,Forward,77,3,0.03896103896103896,12.833333333333334,0.5
P00539,2860000.0,34,Crystal Palace,Premier League,SCO,Midfielder,533,32,0.0600375234521576,29.61111111111111,1.7777777777777777
P00540,2860000.0,31,Leeds,Premier League,NIR,Defender,407,62,0.15233415233415235,27.133333333333333,4.133333333333334
P00541,2860000.0,28,Newcastle,Premier League,ENG,Defender,261,0,0.0,21.75,0.0
P00542,2860000.0,19,Chelsea,Premier League,CIV,Forward,44,0,0.0,14.666666666666666,0.0
P00543,2860000.0,27,Leicester,Premier League,GHA,Defender,169,44,0.2603550295857988,15.363636363636363,4.0
P00544,2860000.0,30,Fulham,Premier League,IRL,Defender,286,55,0.19230769230769232,20.428571428571427,3.9285714285714284
P00545,2860000.0,26,Leeds,Premier League,ESP,Defender,160,0,0.0,16.0,0.0
P00546,2852000.0,34,Capitoline,Serie A,POR,Goalkeeper,481,104,0.21621621621621623,26.72222222222222,5.777777777777778
P00547,2837000.0,27,Bayer 04,Bundesliga,IRN,Forward,221,63,0.2850678733031674,20.09090909090909,5.7272727272727275
P00548,2802000.0,32,Eintracht Frankfurt,Bundesliga,GER,Goalkeeper,355,6,0.016901408450704224,22.1875,0.375
P00549,2802000.0,30,Eintracht Frankfurt,Bundesliga,GER,Midfielder,285,63,0.22105263157894736,20.357142857142858,4.5
P00550,2800000.0,22,Capitoline,Serie A,ALB,Defender,64,15,0.234375,10.666666666666666,2.5
P00551,2786000.0,35,OM,Ligue 1 Uber Eats,FRA,Forward,544,38,0.06985294117647059,28.63157894736842,2.0
P00552,2767000.0,24,Fiorentina,Serie A,ARG,Midfielder,155,21,0.13548387096774195,19.375,2.625
P00553,2767000.0,35,Lazio,Serie A,ESP,Forward,483,65,0.13457556935817805,25.42105263157895,3.4210526315789473
P00554,2767000.0,24,Leeds,Premier League,USA,Midfielder,137,35,0.25547445255474455,17.125,4.375
P00555,2767000.0,29,Juventus,Serie A,SRB,Defender,344,48,0.13953488372093023,26.46153846153846,3.6923076923076925
P00556,2767000.0,26,Inter,Serie A,NED,Defender,224,34,0.15178571428571427,22.4,3.4
P00557,2761000.0,27,Vallecano,La Liga,ESP,Forward,295,4,0.013559322033898305,26.818181818181817,0.36363636363636365
P00558,2751000.0,26,OL,Ligue 1 Uber Eats,FRA,Forward,228,0,0.0,22.8,0.0
P00559,2751000.0,31,VfL Wolfsburg,Bundesliga,FRA,Defender,309,7,0.022653721682847898,20.6,0.4666666666666667
P00560,2749000.0,29,1. FC Koln,Bundesliga,GER,Goalkeeper,334,0,0.0,25.692307692307693,0.0
P00561,2735000.0,23,Bayer 04,Bundesliga,ARG,Midfielder,87,20,0.22988505747126436,12.428571428571429,2.857142857142857
P00562,2732000.0,25,OM,Ligue 1 Uber Eats,TUR,Midfielder,203,42,0.20689655172413793,22.555555555555557,4.666666666666667
P00563,2718000.0,29,Nottm Forest,Premier League,CIV,Defender,273,79,0.2893772893772894,21.0,6.076923076923077
P00564,2711000.0,30,Verona,Serie A,ITA,Forward,292,4,0.0136986301369863,20.857142857142858,0.2857142857142857
P00565,2711000.0,30,Brianza,Serie A,ITA,Defender,277,3,0.010830324909747292,19.785714285714285,0.21428571428571427
P00566,2690000.0,25,Rennes,Ligue 1 Uber Eats,FRA,Forward,168,0,0.0,18.666666666666668,0.0
P00567,2690000.0,30,Sevilla,La Liga,ARG,Forward,298,25,0.08389261744966443,21.285714285714285,1.7857142857142858
P00568,2682000.0,37,Rennes,Ligue 1 Uber Eats,FRA,Goalkeeper,551,34,0.06170598911070781,26.238095238095237,1.619047619047619
P00569,2621000.0,24,Vigo,La Liga,ESP,Midfielder,128,0,0.0,16.0,0.0
P00570,2621000.0,26,Spezia,Serie A,UKR,Midfielder,159,33,0.20754716981132076,15.9,3.3
P00571,2600000.0,30,Real Hispalis,La Liga,BRA,Forward,357,0,0.0,25.5,0.0
P00572,2600000.0,24,Fulham,Premier League,WAL,Midfielder,117,36,0.3076923076923077,14.625,4.5
P00573,2600000.0,22,Man UFC,Premier League,ENG,Defender,47,0,0.0,7.833333333333333,0.0
P00574,2600000.0,24,Nottm Forest,Premier League,ENG,Defender,104,0,0.0,13.0,0.0
P00575,2600000.0,32,Brentford,Premier League,ENG,Defender,372,0,0.0,23.25,0.0
P00576,2600000.0,26,Fulham,Premier League,BRA,Midfielder,167,1,0.005988023952095809,16.7,0.1
P00577,2600000.0,25,Southampton,Premier League,ENG,Defender,91,2,0.02197802197802198,10.11111111111111,0.2222222222222222
P00578,2600000.0,29,Brianza,Serie A,ESP,Defender,264,0,0.0,20.307692307692307,0.0
P00579,2600000.0,31,Nottm Forest,Premier League,CIV,Defender,268,13,0.048507462686567165,17.866666666666667,0.8666666666666667
P00580,2600000.0,23,Man UFC,Premier League,NED,Defender,104,5,0.04807692307692308,14.857142857142858,0.7142857142857143
P00581,2600000.0,22,Nottm Forest,Premier League,ENG,Midfielder,111,0,0.0,18.5,0.0
P00582,2600000.0,31,Brighton,Premier League,ENG,Forward,288,42,0.14583333333333334,19.2,2.8
P00583,2600000.0,33,Crystal Palace,Premier League,ENG,Defender,330,0,0.0,19.41176470588235,0.0
P00584,2600000.0,24,Fulham,Premier League,ENG,Defender,143,0,0.0,17.875,0.0
P00585,2600000.0,26,Southampton,Premier League,SCO,Forward,342,19,0.05555555555555555,34.2,1.9
P00586,2600000.0,29,Wolves,Premier League,GAB,Midfielder,220,25,0.11363636363636363,16.923076923076923,1.9230769230769231
P00587,2600000.0,27,West Ham,Premier League,CZE,Midfielder,234,52,0.2222222222222222,21.272727272727273,4.7272727272727275
P00588,2600000.0,28,Southampton,Premier League,NGA,Forward,261,15,0.05747126436781609,21.75,1.25
P00589,2600000.0,21,Arsenal,Premier League,ENG,Forward,103,18,0.17475728155339806,20.6,3.6
P00590,2600000.0,25,Crystal Palace,Premier League,FRA,Forward,167,0,0.0,18.555555555555557,0.0
P00591,2600000.0,22,Crystal Palace,Premier League,BEL,Midfielder,95,1,0.010526315789473684,15.833333333333334,0.16666666666666666
P00592,2600000.0,24,Newcastle,Premier League,NIR,Defender,124,26,0.20967741935483872,15.5,3.25
P00593,2600000.0,32,West Ham,Premier League,ENG,Defender,465,3,0.0064516129032258064,29.0625,0.1875
P00594,2600000.0,22,Juventus,Serie A,ITA,Forward,126,12,0.09523809523809523,21.0,2.0
P00595,2600000.0,30,Chelsea,Premier League,SEN,Goalkeeper,209,25,0.11961722488038277,14.928571428571429,1.7857142857142858
P00596,2600000.0,26,Wolves,Premier League,POR,Forward,226,1,0.004424778761061947,22.6,0.1
P00597,2600000.0,24,Southampton,Premier League,MLI,Midfielder,113,29,0.25663716814159293,14.125,3.625
P00598,2600000.0,27,Crystal Palace,Premier League,ENG,Midfielder,295,0,0.0,26.818181818181817,0.0
P00599,2600000.0,32,Southampton,Premier League,ENG,Goalkeeper,269,1,0.0037174721189591076,16.8125,0.0625
P00600,2600000.0,26,Everton,Premier League,FRA,Forward,276,0,0.0,27.6,0.0
P00601,2600000.0,27,Aston Villa,Premier League,ENG,Defender,166,3,0.018072289156626505,15.090909090909092,0.2727272727272727
P00602,2600000.0,30,Newcastle,Premier League,ENG,Defender,325,0,0.0,23.214285714285715,0.0
P00603,2600000.0,30,Brighton,Premier League,NED,Defender,252,28,0.1111111111111111,18.0,2.0
P00604,2600000.0,30,Leicester,Premier League,SEN,Midfielder,283,17,0.06007067137809187,20.214285714285715,1.2142857142857142
P00605,2600000.0,18,Chelsea,Premier League,BRA,Midfielder,34,0,0.0,17.0,0.0
P00606,2600000.0,20,Southampton,Premier League,GHA,Midfielder,76,11,0.14473684210526316,19.0,2.75
P00607,2600000.0,21,Tottenham,Premier League,ENG,Midfielder,84,0,0.0,16.8,0.0
P00608,2600000.0,25,Southampton,Premier League,BRA,Defender,97,0,0.0,10.777777777777779,0.0
P00609,2600000.0,25,Southampton,Premier League,CRO,Defender,238,23,0.09663865546218488,26.444444444444443,2.5555555555555554
P00610,2600000.0,19,Udinese,Serie A,ITA,Defender,44,0,0.0,14.666666666666666,0.0
P00611,2600000.0,22,Brentford,Premier League,DEN,Midfielder,136,16,0.11764705882352941,22.666666666666668,2.6666666666666665
P00612,2600000.0,23,Everton,Premier League,UKR,Defender,108,27,0.25,15.428571428571429,3.857142857142857
P00613,2600000.0,19,Southampton,Premier League,ARG,Midfielder,64,0,0.0,21.333333333333332,0.0
P00614,2600000.0,30,Arsenal,Premier League,EGY,Midfielder,236,92,0.3898305084745763,16.857142857142858,6.571428571428571
P00615,2600000.0,25,Southampton,Premier League,ENG,Forward,292,0,0.0,32.44444444444444,0.0
P00616,2600000.0,19,Leicester,Premier League,DEN,Defender,51,0,0.0,17.0,0.0
P00617,2600000.0,22,Crystal Palace,Premier League,USA,Defender,77,8,0.1038961038961039,12.833333333333334,1.3333333333333333
P00618,2592000.0,25,Chelsea,Premier League,SUI,Midfielder,196,40,0.20408163265306123,21.77777777777778,4.444444444444445
P00619,2586000.0,21,Barcelona,La Liga,ESP,Defender,46,17,0.3695652173913043,9.2,3.4
P00620,2586000.0,32,Hoffenheim,Bundesliga,GER,Goalkeeper,420,0,0.0,26.25,0.0
P00621,2586000.0,26,Real San Sebastian,La Liga,NOR,Forward,226,42,0.18584070796460178,22.6,4.2
P00622,2586000.0,25,Bayer 04,Bundesliga,GER,Midfielder,213,5,0.023474178403755867,23.666666666666668,0.5555555555555556
P00623,2579000.0,28,Getafe,La Liga,FRA,Defender,205,0,0.0,17.083333333333332,0.0
P00624,2579000.0,24,PSG,Ligue 1 Uber Eats,FRA,Defender,184,1,0.005434782608695652,23.0,0.125
P00625,2579000.0,23,VfL Wolfsburg,Bundesliga,SWE,Midfielder,160,21,0.13125,22.857142857142858,3.0
P00626,2579000.0,25,Borussia M'gladbach,Bundesliga,SUI,Defender,253,38,0.15019762845849802,28.11111111111111,4.222222222222222
P00627,2579000.0,23,VfL Wolfsburg,Bundesliga,BEL,Defender,104,2,0.019230769230769232,14.857142857142858,0.2857142857142857
P00628,2579000.0,23,Bayer 04,Bundesliga,BFA,Defender,118,29,0.2457627118644068,16.857142857142858,4.142857142857143
P00629,2579000.0,39,FC Porto,Primiera Liga,POR,Defender,495,128,0.2585858585858586,21.52173913043478,5.565217391304348
P00630,2579000.0,22,OL,Ligue 1 Uber Eats,FRA,Midfielder,74,0,0.0,12.333333333333334,0.0
P00631,2579000.0,25,Hoffenheim,Bundesliga,ESP,Defender,179,0,0.0,19.88888888888889,0.0
P00632,2579000.0,23,Bayer 04,Bundesliga,FRA,Midfielder,125,8,0.064,17.857142857142858,1.1428571428571428
P00633,2579000.0,24,Hertha Berlin,Bundesliga,BEL,Midfielder,160,4,0.025,20.0,0.5
P00634,2579000.0,25,Borussia M'gladbach,Bundesliga,GER,Midfielder,174,10,0.05747126436781609,19.333333333333332,1.1111111111111112
P00635,2579000.0,27,Borussia M'gladbach,Bundesliga,ALG,Defender,196,48,0.24489795918367346,17.818181818181817,4.363636363636363
P00636,2579000.0,22,RB Leipzig,Bundesliga,FRA,Defender,73,0,0.0,12.166666666666666,0.0
P00637,2578000.0,25,Sevilla,La Liga,MAR,Forward,178,48,0.2696629213483146,19.77777777777778,5.333333333333333
P00638,2578000.0,32,1. FC Koln,Bundesliga,GER,Defender,414,43,0.10386473429951691,25.875,2.6875
P00639,2578000.0,30,RB Leipzig,Bundesliga,GER,Defender,299,9,0.030100334448160536,21.357142857142858,0.6428571428571429
P00640,2578000.0,25,RB Leipzig,Bundesliga,AUT,Defender,192,24,0.125,21.333333333333332,2.6666666666666665
P00641,2578000.0,24,Hoffenheim,Bundesliga,DEN,Forward,160,35,0.21875,20.0,4.375
P00642,2555000.0,19,Borussia Dortmund,Bundesliga,ENG,Midfielder,108,15,0.1388888888888889,36.0,5.0
P00643,2552000.0,25,Fiorentina,Serie A,ITA,Midfielder,183,1,0.00546448087431694,20.333333333333332,0.1111111111111111
P00644,2552000.0,26,Torino,Serie A,PAR,Forward,196,29,0.14795918367346939,19.6,2.9
P00645,2552000.0,24,Inter,Serie A,ITA,Defender,141,4,0.028368794326241134,17.625,0.5
P00646,2552000.0,28,Atalanta,Serie A,ARG,Goalkeeper,162,2,0.012345679012345678,13.5,0.16666666666666666
P00647,2550000.0,25,Villarreal,La Liga,ESP,Defender,205,19,0.09268292682926829,22.77777777777778,2.111111111111111
P00648,2494000.0,27,OM,Ligue 1 Uber Eats,FRA,Midfielder,206,0,0.0,18.727272727272727,0.0
P00649,2472000.0,20,Bayer 04,Bundesliga,ECU,Defender,47,24,0.5106382978723404,11.75,6.0
P00650,2466000.0,31,Real Hispalis,La Liga,ESP,Defender,252,0,0.0,16.8,0.0
P00651,2466000.0,25,Tottenham,Premier League,NED,Midfielder,134,6,0.04477611940298507,14.88888888888889,0.6666666666666666
P00652,2466000.0,32,Real San Sebastian,La Liga,ESP,Midfielder,354,3,0.00847457627118644,22.125,0.1875
P00653,2466000.0,22,Borussia Dortmund,Bundesliga,GER,Defender,94,4,0.0425531914893617,15.666666666666666,0.6666666666666666
P00654,2466000.0,33,Valladolid,La Liga,ESP,Midfielder,408,0,0.0,24.0,0.0
P00655,2431000.0,29,Lazio,Serie A,BRA,Forward,308,2,0.006493506493506494,23.692307692307693,0.15384615384615385
P00656,2431000.0,21,Milan,Serie A,BEL,Forward,94,8,0.0851063829787234,18.8,1.6
P00657,2418000.0,29,Capitoline,Serie A,ESP,Defender,273,10,0.03663003663003663,21.0,0.7692307692307693
P00658,2397000.0,29,Juventus,Serie A,ITA,Goalkeeper,269,2,0.007434944237918215,20.692307692307693,0.15384615384615385
P00659,2397000.0,29,Juventus,Serie A,ITA,Defender,206,39,0.18932038834951456,15.846153846153847,3.0
P00660,2397000.0,28,Inter,Serie A,ITA,Midfielder,201,7,0.03482587064676617,16.75,0.5833333333333334
P00661,2397000.0,30,Torino,Serie A,SUI,Defender,336,98,0.2916666666666667,24.0,7.0
P00662,2397000.0,25,Atalanta,Serie A,CIV,Forward,202,10,0.04950495049504951,22.444444444444443,1.1111111111111112
P00663,2397000.0,28,Lazio,Serie A,ITA,Defender,383,2,0.005221932114882507,31.916666666666668,0.16666666666666666
P00664,2397000.0,33,Fiorentina,Serie A,ITA,Midfielder,376,14,0.03723404255319149,22.11764705882353,0.8235294117647058
P00665,2397000.0,25,Parthenope,Serie A,ITA,Goalkeeper,112,2,0.017857142857142856,12.444444444444445,0.2222222222222222
P00666,2392000.0,26,PSG,Ligue 1 Uber Eats,ESP,Midfielder,206,15,0.07281553398058252,20.6,1.5
P00667,2392000.0,26,Torino,Serie A,RUS,Midfielder,218,41,0.18807339449541285,21.8,4.1
P00668,2392000.0,27,Empoli,Serie A,CRO,Forward,218,24,0.11009174311926606,19.818181818181817,2.1818181818181817
P00669,2392000.0,27,Parthenope,Serie A,ARG,Forward,277,5,0.018050541516245487,25.181818181818183,0.45454545454545453
P00670,2381000.0,33,Villarreal,La Liga,ESP,Midfielder,478,4,0.008368200836820083,28.11764705882353,0.23529411764705882
P00671,2376000.0,28,OM,Ligue 1 Uber Eats,COD,Defender,212,66,0.3113207547169811,17.666666666666668,5.5
P00672,2364000.0,31,Borussia M'gladbach,Bundesliga,GER,Midfielder,321,12,0.037383177570093455,21.4,0.8
P00673,2364000.0,22,Hoffenheim,Bundesliga,TUR,Defender,93,17,0.1827956989247312,15.5,2.8333333333333335
P00674,2340000.0,26,Brentford,Premier League,ENG,Forward,305,0,0.0,30.5,0.0
P00675,2340000.0,25,Leeds,Premier League,DEN,Defender,162,8,0.04938271604938271,18.0,0.8888888888888888
P00676,2340000.0,26,Aston Villa,Premier League,ENG,Forward,298,7,0.02348993288590604,29.8,0.7
P00677,2340000.0,32,Newcastle,Premier League,SCO,Defender,469,16,0.03411513859275053,29.3125,1.0
P00678,2340000.0,28,Brighton,Premier League,ENG,Defender,224,0,0.0,18.666666666666668,0.0
P00679,2340000.0,27,Bournemouth,Premier League,COL,Midfielder,319,33,0.10344827586206896,29.0,3.0
P00680,2340000.0,30,Newcastle,Premier League,SUI,Defender,276,71,0.2572463768115942,19.714285714285715,5.071428571428571
P00681,2340000.0,33,Newcastle,Premier League,SVK,Goalkeeper,331,29,0.08761329305135952,19.470588235294116,1.7058823529411764
P00682,2340000.0,19,Man City,Premier League,ARG,Midfielder,22,0,0.0,7.333333333333333,0.0
P00683,2340000.0,22,Rennes,Ligue 1 Uber Eats,ENG,Defender,107,0,0.0,17.833333333333332,0.0
P00684,2340000.0,30,Nottm Forest,Premier League,SUI,Midfielder,375,46,0.12266666666666666,26.785714285714285,3.2857142857142856
P00685,2340000.0,28,Bournemouth,Premier League,ENG,Defender,193,0,0.0,16.083333333333332,0.0
P00686,2340000.0,21,Brighton,Premier League,GHA,Defender,56,0,0.0,11.2,0.0
P00687,2340000.0,22,Crystal Palace,Premier League,MLI,Midfielder,122,8,0.06557377049180328,20.333333333333332,1.3333333333333333
P00688,2340000.0,26,Brentford,Premier League,DEN,Midfielder,191,19,0.09947643979057591,19.1,1.9
P00689,2340000.0,22,Crystal Palace,Premier League,ENG,Defender,92,3,0.03260869565217391,15.333333333333334,0.5
P00690,2340000.0,30,Girona,La Liga,ESP,Midfielder,326,0,0.0,23.285714285714285,0.0
P00691,2340000.0,24,Nottm Forest,Premier League,BEL,Midfielder,131,2,0.015267175572519083,16.375,0.25
P00692,2340000.0,22,Bournemouth,Premier League,GHA,Forward,124,1,0.008064516129032258,20.666666666666668,0.16666666666666666
P00693,2340000.0,20,Crystal Palace,Premier League,FRA,Forward,100,0,0.0,25.0,0.0
P00694,2340000.0,23,Brentford,Premier League,CMR,Midfielder,169,0,0.0,24.142857142857142,0.0
P00695,2340000.0,19,Liverpool,Premier League,ENG,Midfielder,57,0,0.0,19.0,0.0
P00696,2340000.0,20,Bournemouth,Premier League,UKR,Defender,50,22,0.44,12.5,5.5
P00697,2340000.0,25,Bournemouth,Premier League,ARG,Defender,127,1,0.007874015748031496,14.11111111111111,0.1111111111111111
P00698,2340000.0,25,Wolves,Premier League,AUT,Forward,141,15,0.10638297872340426,15.666666666666666,1.6666666666666667
P00699,2340000.0,34,Fulham,Premier League,BRA,Midfielder,457,70,0.15317286652078774,25.38888888888889,3.888888888888889
P00700,2340000.0,23,Nottm Forest,Premier League,ENG,Midfielder,170,0,0.0,24.285714285714285,0.0
P00701,2340000.0,24,Crystal Palace,Premier League,ENG,Midfielder,178,0,0.0,22.25,0.0
P00702,2340000.0,24,Brentford,Premier League,NOR,Defender,217,26,0.11981566820276497,27.125,3.25
P00703,2340000.0,25,Crystal Palace,Premier League,NED,Defender,152,3,0.019736842105263157,16.88888888888889,0.3333333333333333
P00704,2340000.0,24,Leeds,Premier League,AUT,Defender,163,9,0.05521472392638037,20.375,1.125
P00705,2340000.0,29,Crystal Palace,Premier League,ENG,Goalkeeper,311,3,0.00964630225080386,23.923076923076923,0.23076923076923078
P00706,2340000.0,25,Nottm Forest,Premier League,NGA,Forward,163,4,0.024539877300613498,18.11111111111111,0.4444444444444444
P00707,2340000.0,26,Leicester,Premier League,TUR,Defender,176,48,0.2727272727272727,17.6,4.8
P00708,2340000.0,24,Bournemouth,Premier League,ENG,Forward,181,1,0.0055248618784530384,22.625,0.125
P00709,2340000.0,26,Bournemouth,Premier League,DEN,Midfielder,197,3,0.015228426395939087,19.7,0.3
P00710,2340000.0,31,Everton,Premier League,ENG,Midfielder,353,13,0.036827195467422094,23.533333333333335,0.8666666666666667
P00711,2297000.0,30,Villarreal,La Liga,ESP,Forward,372,17,0.0456989247311828,26.571428571428573,1.2142857142857142
P00712,2288000.0,30,Man UFC,Premier League,NED,Forward,329,13,0.03951367781155015,23.5,0.9285714285714286
P00713,2264000.0,29,Benfica,Primiera Liga,POR,Midfielder,283,50,0.17667844522968199,21.76923076923077,3.8461538461538463
P00714,2242000.0,23,OM,Ligue 1 Uber Eats,FRA,Midfielder,151,6,0.039735099337748346,21.571428571428573,0.8571428571428571
P00715,2242000.0,22,Torino,Serie A,NED,Defender,153,0,0.0,25.5,0.0
P00716,2236000.0,26,Wolves,Premier League,ESP,Midfielder,256,9,0.03515625,25.6,0.9
P00717,2235000.0,29,PSG,Ligue 1 Uber Eats,ESP,Goalkeeper,204,1,0.004901960784313725,15.692307692307692,0.07692307692307693
P00718,2235000.0,35,Vigo,La Liga,ESP,Forward,489,18,0.03680981595092025,25.736842105263158,0.9473684210526315
P00719,2235000.0,31,Vigo,La Liga,ESP,Defender,375,0,0.0,25.0,0.0
P00720,2235000.0,33,OL,Ligue 1 Uber Eats,CRO,Defender,371,70,0.18867924528301888,21.823529411764707,4.117647058823529
P00721,2233000.0,28,Lazio,Serie A,ITA,Midfielder,212,0,0.0,17.666666666666668,0.0
P00722,2233000.0,25,Fiorentina,Serie A,ITA,Midfielder,154,4,0.025974025974025976,17.11111111111111,0.4444444444444444
P00723,2233000.0,27,Torino,Serie A,POL,Midfielder,265,41,0.15471698113207547,24.09090909090909,3.727272727272727
P00724,2211000.0,18,Atalanta,Serie A,ITA,Defender,19,1,0.05263157894736842,9.5,0.5
P00725,2207000.0,25,Capitoline,Serie A,TUR,Defender,220,32,0.14545454545454545,24.444444444444443,3.5555555555555554
P00726,2207000.0,32,Inter,Serie A,ITA,Defender,316,36,0.11392405063291139,19.75,2.25
P00727,2207000.0,27,Parthenope,Serie A,SVK,Midfielder,309,40,0.12944983818770225,28.09090909090909,3.6363636363636362
P00728,2207000.0,23,Atalanta,Serie A,BRA,Midfielder,91,0,0.0,13.0,0.0
P00729,2199000.0,28,Real Hispalis,La Liga,ARG,Midfielder,258,24,0.09302325581395349,21.5,2.0
P00730,2195000.0,25,A. Bilbao,La Liga,ESP,Goalkeeper,211,25,0.11848341232227488,23.444444444444443,2.7777777777777777
P00731,2184000.0,24,Everton,Premier League,ENG,Midfielder,142,0,0.0,17.75,0.0
P00732,2155000.0,24,FC Augsburg,Bundesliga,GER,Forward,155,0,0.0,19.375,0.0
P00733,2154000.0,28,Hoffenheim,Bundesliga,TOG,Midfielder,222,26,0.11711711711711711,18.5,2.1666666666666665
P00734,2149000.0,28,Vigo,La Liga,ARG,Midfielder,182,4,0.02197802197802198,15.166666666666666,0.3333333333333333
P00735,2149000.0,24,Fiorentina,Serie A,CRO,Midfielder,182,33,0.1813186813186813,22.75,4.125
P00736,2149000.0,30,OL,Ligue 1 Uber Eats,ARG,Defender,314,40,0.12738853503184713,22.428571428571427,2.857142857142857
P00737,2149000.0,30,Schalke 04,Bundesliga,GER,Goalkeeper,302,0,0.0,21.571428571428573,0.0
P00738,2149000.0,30,Borussia M'gladbach,Bundesliga,AUT,Defender,342,37,0.10818713450292397,24.428571428571427,2.642857142857143
P00739,2149000.0,19,Borussia Dortmund,Bundesliga,USA,Midfielder,63,12,0.19047619047619047,21.0,4.0
P00740,2149000.0,22,FC Bayern,Bundesliga,CRO,Defender,56,5,0.08928571428571429,9.333333333333334,0.8333333333333334
P00741,2149000.0,32,FC Augsburg,Bundesliga,GER,Defender,295,0,0.0,18.4375,0.0
P00742,2149000.0,26,Borussia M'gladbach,Bundesliga,GER,Defender,203,0,0.0,20.3,0.0
P00743,2149000.0,21,Bologna,Serie A,NED,Forward,85,0,0.0,17.0,0.0
P00744,2149000.0,25,RB Leipzig,Bundesliga,GER,Defender,135,7,0.05185185185185185,15.0,0.7777777777777778
P00745,2149000.0,29,Eintracht Frankfurt,Bundesliga,ARG,Forward,264,9,0.03409090909090909,20.307692307692307,0.6923076923076923
P00746,2149000.0,32,FC Bayern,Bundesliga,NED,Defender,333,91,0.2732732732732733,20.8125,5.6875
P00747,2149000.0,30,FC Bayern,Bundesliga,SEN,Defender,247,13,0.05263157894736842,17.642857142857142,0.9285714285714286
P00748,2143000.0,26,Real San Sebastian,La Liga,ESP,Midfielder,225,11,0.04888888888888889,22.5,1.1
P00749,2129000.0,37,Villarreal,La Liga,ESP,Defender,550,58,0.10545454545454545,26.19047619047619,2.761904761904762
P00750,2095000.0,29,OM,Ligue 1 Uber Eats,FRA,Defender,218,4,0.01834862385321101,16.76923076923077,0.3076923076923077
P00751,2084000.0,31,Sevilla,La Liga,MAR,Goalkeeper,247,43,0.17408906882591094,16.466666666666665,2.8666666666666667
P00752,2080000.0,35,Getafe,La Liga,ESP,Goalkeeper,375,1,0.0026666666666666666,19.736842105263158,0.05263157894736842
P00753,2080000.0,28,Arsenal,Premier League,USA,Goalkeeper,129,17,0.13178294573643412,10.75,1.4166666666666667
P00754,2080000.0,24,Nottm Forest,Premier League,NGA,Midfielder,151,7,0.046357615894039736,18.875,0.875
P00755,2080000.0,21,Nottm Forest,Premier League,WAL,Defender,34,21,0.6176470588235294,6.8,4.2
